Orders export: 01/02/2019;;;;;
OrderID;ProductID;KlantID;OrderDatum;Prijs;Aantal
1908;4103;44;07/28/2018;13.50;1
1908;303151;44;07/28/2018;329.85;1
1909;2209;26;07/28/2018;48.51;2
1909;5207;26;07/28/2018;33.90;2
1910;5206;74;07/28/2018;33.90;2
1910;202221;74;07/28/2018;539.85;3
1911;302162;32;07/29/2018;479.85;2
1912;2208;50;07/29/2018;53.90;1
1912;101222;50;07/29/2018;2792.86;2
1912;102181;50;07/29/2018;1739.85;3
1913;1111;16;07/29/2018;14.85;1
1914;5203;73;07/29/2018;33.90;1
1914;103151;73;07/29/2018;809.87;3
1915;1111;2;07/29/2018;16.50;3
1915;5404;2;07/29/2018;23.50;2
1915;303152;2;07/29/2018;329.85;3
1916;2214;2;07/29/2018;53.90;2
1916;5201;2;07/29/2018;33.90;1
1916;303222;2;07/29/2018;329.85;3
1917;5206;67;07/29/2018;30.51;2
1917;302182;67;07/29/2018;479.85;1
1917;303151;67;07/29/2018;329.85;3
1918;5205;48;07/30/2018;33.90;1
1918;301201;48;07/30/2018;764.85;3
1919;5206;60;07/30/2018;33.90;3
1919;302221;60;07/30/2018;431.87;2
1919;303182;60;07/30/2018;329.85;2
1920;201161;42;07/31/2018;832.35;2
1921;302202;5;07/31/2018;479.85;2
1922;303221;45;08/01/2018;313.36;3
1923;4103;11;08/01/2018;12.83;2
1923;103201;11;08/01/2018;899.85;2
1924;2210;37;08/01/2018;53.90;2
1924;5301;37;08/01/2018;10.71;1
1924;103221;37;08/01/2018;899.85;3
1925;1104;46;08/01/2018;14.50;2
1925;7403;46;08/01/2018;36.00;2
1925;201221;46;08/01/2018;832.35;2
1926;302221;16;08/01/2018;479.85;2
1927;5201;37;08/02/2018;33.90;1
1927;102171;37;08/02/2018;1739.85;3
1928;102171;18;08/03/2018;1739.85;3
1929;6402;68;08/03/2018;9.00;2
1929;301151;68;08/03/2018;764.85;3
1929;303201;68;08/03/2018;329.85;2
1930;2208;54;08/03/2018;53.90;2
1931;202201;54;08/04/2018;539.85;3
1931;301181;54;08/04/2018;764.85;3
1931;301201;54;08/04/2018;688.37;1
1932;7401;44;08/05/2018;21.15;1
1932;303182;44;08/05/2018;329.85;2
1933;5404;61;08/05/2018;23.50;2
1934;2211;72;08/05/2018;48.51;1
1934;101171;72;08/05/2018;2939.85;1
1934;103221;72;08/05/2018;899.85;1
1935;302222;36;08/05/2018;479.85;3
1936;303151;38;08/05/2018;329.85;3
1937;101171;30;08/05/2018;2792.86;3
1938;2201;12;08/05/2018;41.90;2
1939;202181;14;08/05/2018;539.85;2
1939;303221;14;08/05/2018;329.85;1
1940;2202;51;08/06/2018;41.90;2
1941;101201;2;08/06/2018;2939.85;2
1942;2213;41;08/06/2018;53.90;3
1942;7403;41;08/06/2018;36.00;2
1942;303202;41;08/06/2018;329.85;1
1943;2205;50;08/07/2018;39.81;1
1943;4106;50;08/07/2018;15.50;1
1944;101202;25;08/07/2018;2939.85;3
1945;303152;77;08/07/2018;329.85;3
1946;303161;61;08/07/2018;329.85;3
1947;103151;74;08/08/2018;899.85;3
1947;202161;74;08/08/2018;539.85;3
1948;3301;62;08/08/2018;4.50;1
1948;101202;62;08/08/2018;2939.85;1
1949;1105;55;08/08/2018;14.50;1
1950;1102;30;08/08/2018;13.78;2
1950;101221;30;08/08/2018;2939.85;1
1951;301151;19;08/09/2018;764.85;1
1951;301221;19;08/09/2018;764.85;1
1952;2202;1;08/09/2018;39.81;3
1953;1104;20;08/09/2018;14.50;2
1954;2202;45;08/09/2018;41.90;1
1954;303152;45;08/09/2018;329.85;1
1955;303162;23;08/09/2018;329.85;2
1956;1110;46;08/10/2018;16.50;1
1956;102201;46;08/10/2018;1739.85;1
1956;402001;46;08/10/2018;274.35;1
1957;5202;13;08/11/2018;33.90;2
1957;5203;13;08/11/2018;33.90;2
1957;103221;13;08/11/2018;899.85;1
1958;7401;73;08/11/2018;23.50;3
1958;103201;73;08/11/2018;899.85;3
1958;303181;73;08/11/2018;329.85;2
1959;303181;16;08/11/2018;329.85;3
1960;2212;75;08/11/2018;53.90;1
1960;103171;75;08/11/2018;899.85;2
1960;103201;75;08/11/2018;899.85;1
1961;2201;9;08/12/2018;41.90;2
1961;302182;9;08/12/2018;479.85;2
1962;301221;36;08/12/2018;764.85;3
1963;303182;59;08/12/2018;329.85;2
1964;2214;3;08/12/2018;53.90;3
1964;202161;3;08/12/2018;539.85;2
1964;302162;3;08/12/2018;479.85;1
1965;303201;72;08/13/2018;329.85;3
1966;5202;70;08/14/2018;32.21;2
1966;101221;70;08/14/2018;2645.87;1
1966;103181;70;08/14/2018;899.85;3
1967;303202;39;08/14/2018;329.85;2
1968;1111;44;08/14/2018;16.50;2
1968;5403;44;08/14/2018;13.78;2
1968;402002;44;08/14/2018;274.35;1
1969;2209;48;08/14/2018;48.51;3
1969;402001;48;08/14/2018;274.35;3
1970;2203;51;08/14/2018;41.90;3
1970;7403;51;08/14/2018;36.00;1
1970;301151;51;08/14/2018;764.85;1
1971;2201;47;08/15/2018;41.90;3
1971;5202;47;08/15/2018;33.90;1
1971;303222;47;08/15/2018;329.85;1
1972;2208;46;08/15/2018;53.90;3
1972;301201;46;08/15/2018;764.85;3
1972;302161;46;08/15/2018;479.85;2
1973;5303;13;08/15/2018;37.90;1
1973;201221;13;08/15/2018;832.35;2
1973;401002;13;08/15/2018;253.67;1
1974;2205;56;08/16/2018;41.90;3
1974;5402;56;08/16/2018;14.50;1
1974;102221;56;08/16/2018;1565.87;3
1975;202221;60;08/17/2018;539.85;3
1975;302161;60;08/17/2018;479.85;2
1976;303221;30;08/17/2018;329.85;3
1977;1101;30;08/17/2018;14.50;3
1977;102151;30;08/17/2018;1565.87;3
1977;302221;30;08/17/2018;479.85;1
1978;201161;26;08/17/2018;832.35;1
1979;2202;47;08/17/2018;41.90;1
1979;2203;47;08/17/2018;41.90;1
1980;402001;51;08/17/2018;260.63;2
1981;1107;12;08/17/2018;16.50;3
1982;303222;73;08/17/2018;329.85;3
1983;7402;67;08/17/2018;23.50;1
1984;401001;58;08/17/2018;281.85;2
1985;401002;20;08/17/2018;281.85;2
1986;7402;26;08/17/2018;21.15;2
1986;7404;26;08/17/2018;32.40;3
1986;402001;26;08/17/2018;274.35;1
1987;3303;38;08/17/2018;19.90;2
1987;5206;38;08/17/2018;33.90;2
1988;3303;74;08/18/2018;19.90;2
1988;302221;74;08/18/2018;479.85;1
1989;402001;43;08/18/2018;274.35;2
1990;101221;69;08/18/2018;2939.85;2
1991;1111;64;08/18/2018;16.50;3
1991;2207;64;08/18/2018;51.21;2
1991;402002;64;08/18/2018;274.35;1
1992;2203;53;08/19/2018;41.90;3
1992;301181;53;08/19/2018;764.85;2
1993;1109;16;08/19/2018;16.50;2
1993;102181;16;08/19/2018;1739.85;1
1993;302162;16;08/19/2018;479.85;3
1994;101171;31;08/19/2018;2939.85;1
1994;202181;31;08/19/2018;539.85;1
1995;402002;19;08/20/2018;274.35;2
1996;2210;24;08/20/2018;53.90;2
1996;2212;24;08/20/2018;53.90;2
1997;5205;4;08/20/2018;33.90;2
1997;5301;4;08/20/2018;11.90;2
1998;1105;43;08/20/2018;14.50;3
1998;2211;43;08/20/2018;53.90;2
1998;101151;43;08/20/2018;2939.85;2
1999;202201;60;08/21/2018;539.85;3
2000;301181;6;08/21/2018;764.85;3
2000;303221;6;08/21/2018;329.85;2
2000;401002;6;08/21/2018;281.85;3
2001;1105;53;08/21/2018;14.50;1
2002;1101;25;08/21/2018;14.50;3
2003;2207;30;08/21/2018;48.51;1
2004;302181;17;08/21/2018;431.87;2
2004;302201;17;08/21/2018;479.85;2
2005;2214;33;08/21/2018;53.90;3
2006;1105;32;08/21/2018;13.05;3
2006;202221;32;08/21/2018;539.85;1
2007;202181;68;08/21/2018;539.85;2
2008;2207;33;08/22/2018;53.90;3
2008;4105;33;08/22/2018;15.50;3
2009;101172;39;08/22/2018;2792.86;2
2010;1102;53;08/22/2018;14.50;2
2011;102151;27;08/22/2018;1565.87;3
2012;3304;24;08/22/2018;21.90;3
2012;102221;24;08/22/2018;1739.85;3
2012;302162;24;08/22/2018;431.87;2
2013;1103;31;08/22/2018;14.50;3
2014;303161;66;08/22/2018;329.85;3
2015;1109;66;08/23/2018;16.50;1
2016;2212;18;08/24/2018;53.90;2
2017;1104;52;08/24/2018;14.50;2
2018;4103;43;08/24/2018;13.50;1
2018;302182;43;08/24/2018;479.85;3
2018;302202;43;08/24/2018;479.85;1
2019;5202;61;08/24/2018;33.90;2
2019;5204;61;08/24/2018;33.90;3
2020;3305;27;08/25/2018;21.90;2
2020;5205;27;08/25/2018;33.90;2
2020;6403;27;08/25/2018;15.00;1
2021;5206;44;08/26/2018;33.90;3
2021;102201;44;08/26/2018;1739.85;3
2021;302182;44;08/26/2018;479.85;2
2022;1110;6;08/26/2018;16.50;2
2023;3304;4;08/26/2018;21.90;3
2023;4105;4;08/26/2018;13.95;2
2024;2214;25;08/26/2018;51.21;2
2024;5405;25;08/26/2018;23.50;2
2024;102151;25;08/26/2018;1739.85;3
2025;102171;32;08/26/2018;1652.86;2
2026;1105;41;08/26/2018;14.50;3
2027;2213;38;08/26/2018;53.90;1
2027;5302;38;08/26/2018;9.98;2
2028;3302;64;08/26/2018;16.63;1
2028;201161;64;08/26/2018;832.35;1
2028;302162;64;08/26/2018;479.85;1
2029;1106;33;08/26/2018;16.50;3
2030;103221;66;08/26/2018;899.85;1
2031;1107;75;08/26/2018;16.50;2
2032;2210;44;08/26/2018;53.90;3
2032;302202;44;08/26/2018;479.85;2
2033;1108;28;08/26/2018;16.50;3
2034;5403;4;08/27/2018;14.50;2
2034;101181;4;08/27/2018;2939.85;1
2035;102181;47;08/28/2018;1739.85;2
2035;301151;47;08/28/2018;764.85;1
2036;1109;29;08/28/2018;16.50;3
2037;2213;42;08/28/2018;48.51;2
2037;2215;42;08/28/2018;53.90;3
2037;201221;42;08/28/2018;832.35;3
2038;101202;51;08/28/2018;2939.85;2
2039;1110;10;08/28/2018;16.50;3
2040;2206;65;08/28/2018;37.71;1
2040;303181;65;08/28/2018;296.87;1
2041;1111;72;08/29/2018;16.50;3
2042;2201;61;08/29/2018;41.90;3
2043;303221;16;08/29/2018;296.87;1
2044;2202;64;08/30/2018;41.90;3
2045;302181;13;08/30/2018;479.85;1
2046;5402;69;08/30/2018;14.50;2
2046;102171;69;08/30/2018;1739.85;1
2046;303181;69;08/30/2018;329.85;3
2047;2215;31;08/31/2018;48.51;1
2047;202161;31;08/31/2018;539.85;1
2048;2205;26;08/31/2018;41.90;2
2048;303151;26;08/31/2018;329.85;3
2049;2203;52;08/31/2018;41.90;2
2050;2204;62;08/31/2018;41.90;2
2051;1101;70;08/31/2018;14.50;2
2051;2202;70;08/31/2018;41.90;2
2052;303151;6;08/31/2018;329.85;3
2053;103151;45;08/31/2018;854.86;2
2053;301161;45;08/31/2018;764.85;2
2054;103221;1;09/01/2018;899.85;2
2054;202201;1;09/01/2018;539.85;3
2054;303152;1;09/01/2018;329.85;2
2055;202221;74;09/01/2018;485.87;3
2056;2205;68;09/01/2018;41.90;2
2057;2206;18;09/01/2018;41.90;3
2058;2202;21;09/01/2018;41.90;2
2058;201201;21;09/01/2018;832.35;3
2058;202201;21;09/01/2018;539.85;1
2059;2207;28;09/01/2018;53.90;3
2060;2212;3;09/01/2018;53.90;1
2060;5206;3;09/01/2018;33.90;1
2061;5301;13;09/01/2018;11.90;2
2062;6403;52;09/02/2018;15.00;2
2062;202201;52;09/02/2018;512.86;1
2063;4102;44;09/03/2018;12.83;3
2063;201181;44;09/03/2018;832.35;3
2064;2208;25;09/03/2018;53.90;2
2065;2213;70;09/03/2018;51.21;1
2065;7401;70;09/03/2018;23.50;3
2066;302162;52;09/03/2018;455.86;2
2066;402002;52;09/03/2018;274.35;1
2067;1107;71;09/03/2018;14.85;2
2067;3305;71;09/03/2018;21.90;1
2068;2208;69;09/04/2018;53.90;1
2068;401001;69;09/04/2018;281.85;2
2069;1107;63;09/05/2018;16.50;2
2070;2209;24;09/06/2018;53.90;2
2071;2210;28;09/06/2018;53.90;3
2072;2203;47;09/07/2018;37.71;2
2072;4104;47;09/07/2018;15.50;1
2072;6402;47;09/07/2018;9.00;2
2073;2211;25;09/07/2018;53.90;2
2074;2207;53;09/07/2018;51.21;1
2075;103221;72;09/07/2018;854.86;2
2076;2209;73;09/07/2018;53.90;1
2076;101152;73;09/07/2018;2939.85;2
2076;201161;73;09/07/2018;749.12;2
2077;302221;36;09/07/2018;431.87;1
2078;4106;11;09/07/2018;15.50;3
2078;6401;11;09/07/2018;12.00;2
2079;2212;9;09/07/2018;53.90;2
2080;401001;61;09/07/2018;281.85;3
2081;1107;14;09/07/2018;16.50;1
2082;5401;65;09/08/2018;14.50;2
2082;302162;65;09/08/2018;479.85;1
2083;201181;31;09/08/2018;832.35;1
2084;3301;66;09/09/2018;4.28;2
2085;2213;52;09/09/2018;53.90;3
2086;2214;8;09/10/2018;53.90;2
2087;4101;40;09/11/2018;13.50;2
2087;5401;40;09/11/2018;13.05;2
2088;1102;34;09/11/2018;14.50;1
2088;5401;34;09/11/2018;14.50;1
2089;101172;16;09/11/2018;2939.85;2
2089;401001;16;09/11/2018;281.85;2
2090;301181;72;09/11/2018;764.85;1
2091;1106;19;09/12/2018;14.85;2
2091;101152;19;09/12/2018;2939.85;2
2091;302161;19;09/12/2018;479.85;1
2092;2215;37;09/12/2018;53.90;2
2093;3301;22;09/12/2018;4.50;3
2094;5405;43;09/12/2018;23.50;1
2095;2203;58;09/12/2018;41.90;2
2095;101181;58;09/12/2018;2792.86;3
2096;301221;28;09/12/2018;726.61;2
2096;302161;28;09/12/2018;479.85;2
2097;3302;77;09/13/2018;17.50;3
2098;1109;76;09/13/2018;16.50;1
2098;5302;76;09/13/2018;9.98;1
2098;101151;76;09/13/2018;2939.85;3
2099;3303;41;09/14/2018;19.90;3
2100;2206;29;09/14/2018;41.90;3
2100;5202;29;09/14/2018;33.90;2
2100;201181;29;09/14/2018;749.12;1
2101;3304;54;09/14/2018;21.90;3
2102;6402;4;09/14/2018;9.00;3
2102;101221;4;09/14/2018;2939.85;3
2103;3301;77;09/14/2018;4.50;2
2104;201161;73;09/14/2018;832.35;2
2104;303162;73;09/14/2018;329.85;1
2105;2205;21;09/15/2018;41.90;3
2106;3301;39;09/15/2018;4.28;3
2107;2204;73;09/15/2018;41.90;1
2107;7402;73;09/15/2018;23.50;3
2108;3301;44;09/15/2018;4.50;3
2108;5206;44;09/15/2018;33.90;3
2108;303181;44;09/15/2018;329.85;2
2109;3305;24;09/16/2018;21.90;2
2110;101182;67;09/16/2018;2939.85;1
2110;102171;67;09/16/2018;1739.85;3
2111;2206;77;09/16/2018;41.90;2
2111;4106;77;09/16/2018;15.50;3
2111;7402;77;09/16/2018;21.15;1
2112;1104;3;09/16/2018;14.50;2
2112;102221;3;09/16/2018;1739.85;3
2112;303202;3;09/16/2018;296.87;1
2113;4101;52;09/16/2018;13.50;2
2114;2215;5;09/16/2018;53.90;3
2114;101172;5;09/16/2018;2939.85;1
2114;101222;5;09/16/2018;2939.85;1
2115;4102;47;09/16/2018;13.50;2
2116;401002;76;09/16/2018;267.76;3
2117;402001;27;09/16/2018;274.35;3
2118;4103;36;09/17/2018;13.50;3
2119;4104;53;09/18/2018;15.50;2
2120;2202;27;09/18/2018;41.90;1
2120;101181;27;09/18/2018;2939.85;3
2121;4105;32;09/19/2018;15.50;3
2122;1103;59;09/19/2018;14.50;1
2122;2203;59;09/19/2018;41.90;1
2122;201181;59;09/19/2018;832.35;3
2123;2208;34;09/19/2018;53.90;2
2123;6401;34;09/19/2018;12.00;3
2123;303182;34;09/19/2018;329.85;2
2124;4106;23;09/19/2018;15.50;3
2125;1110;10;09/20/2018;16.50;1
2125;102201;10;09/20/2018;1739.85;3
2126;5202;44;09/21/2018;33.90;2
2126;301151;44;09/21/2018;764.85;2
2126;301201;44;09/21/2018;726.61;3
2127;5201;76;09/21/2018;33.90;3
2128;2211;58;09/22/2018;53.90;3
2128;2215;58;09/22/2018;53.90;2
2129;5208;74;09/22/2018;32.21;1
2129;101171;74;09/22/2018;2792.86;2
2130;6401;28;09/22/2018;12.00;3
2130;202161;28;09/22/2018;539.85;1
2131;7402;76;09/22/2018;21.15;2
2132;2202;18;09/22/2018;41.90;2
2132;2215;18;09/22/2018;53.90;3
2132;101152;18;09/22/2018;2939.85;2
2133;2208;59;09/23/2018;53.90;3
2133;101172;59;09/23/2018;2792.86;1
2133;303151;59;09/23/2018;329.85;1
2134;101151;63;09/23/2018;2939.85;2
2134;101171;63;09/23/2018;2939.85;1
2134;201161;63;09/23/2018;832.35;3
2135;5202;37;09/23/2018;33.90;2
2136;5203;47;09/23/2018;33.90;3
2137;5204;77;09/24/2018;33.90;2
2138;5201;32;09/25/2018;33.90;3
2139;3301;18;09/25/2018;4.50;2
2139;103221;18;09/25/2018;899.85;1
2139;201161;18;09/25/2018;832.35;1
2140;101221;16;09/25/2018;2939.85;3
2141;401001;54;09/25/2018;281.85;3
2142;4106;1;09/25/2018;15.50;3
2143;5205;4;09/25/2018;33.90;3
2144;5206;62;09/25/2018;33.90;3
2145;102201;54;09/25/2018;1739.85;3
2145;302222;54;09/25/2018;431.87;1
2146;4105;25;09/25/2018;15.50;1
2146;402002;25;09/25/2018;274.35;3
2147;1109;28;09/25/2018;16.50;3
2148;2204;7;09/26/2018;41.90;3
2148;201161;7;09/26/2018;832.35;3
2148;303201;7;09/26/2018;329.85;1
2149;4104;9;09/26/2018;15.50;1
2150;5207;43;09/26/2018;33.90;3
2151;201181;21;09/27/2018;832.35;3
2152;4101;18;09/27/2018;12.83;2
2152;5402;18;09/27/2018;14.50;2
2152;101182;18;09/27/2018;2939.85;1
2153;1105;14;09/27/2018;14.50;3
2154;1106;66;09/28/2018;16.50;2
2155;2212;75;09/28/2018;53.90;3
2155;401002;75;09/28/2018;253.67;2
2156;7402;53;09/28/2018;23.50;2
2156;402001;53;09/28/2018;274.35;2
2157;202221;14;09/28/2018;539.85;3
2157;303221;14;09/28/2018;313.36;3
2158;6401;53;09/28/2018;12.00;3
2158;303201;53;09/28/2018;329.85;3
2159;4104;45;09/28/2018;15.50;2
2159;202201;45;09/28/2018;539.85;3
2160;4103;49;09/28/2018;13.50;1
2161;302181;27;09/28/2018;431.87;1
2162;202181;3;09/28/2018;539.85;1
2162;302162;3;09/28/2018;479.85;1
2163;5208;22;09/29/2018;33.90;3
2164;5301;67;09/29/2018;11.90;3
2165;3302;51;09/29/2018;17.50;2
2166;5302;23;09/29/2018;9.98;2
2167;5303;1;09/30/2018;37.90;2
2168;5401;49;09/30/2018;14.50;3
2169;3302;75;09/30/2018;17.50;1
2169;5301;75;09/30/2018;11.90;2
2169;103171;75;09/30/2018;854.86;2
2170;303202;76;09/30/2018;329.85;2
2171;5201;46;09/30/2018;33.90;1
2172;5402;72;10/01/2018;14.50;2
2173;5403;29;10/01/2018;14.50;3
2174;5404;40;10/02/2018;23.50;3
2175;1104;2;10/02/2018;13.05;1
2175;2209;2;10/02/2018;53.90;1
2176;302221;32;10/02/2018;479.85;1
2177;2212;22;10/02/2018;53.90;2
2177;103151;22;10/02/2018;899.85;2
2178;2206;26;10/02/2018;41.90;3
2178;202201;26;10/02/2018;539.85;2
2178;303181;26;10/02/2018;329.85;1
2179;3303;74;10/02/2018;19.90;1
2179;101201;74;10/02/2018;2939.85;2
2180;5405;28;10/02/2018;23.50;3
2181;6401;40;10/02/2018;12.00;3
2182;5302;65;10/02/2018;9.98;1
2182;5405;65;10/02/2018;23.50;3
2182;301201;65;10/02/2018;764.85;3
2183;2209;29;10/02/2018;53.90;2
2183;5206;29;10/02/2018;33.90;1
2183;301181;29;10/02/2018;764.85;2
2184;5206;34;10/02/2018;33.90;3
2185;6402;20;10/03/2018;9.00;2
2186;5301;68;10/04/2018;11.90;3
2187;6403;3;10/05/2018;15.00;3
2188;7401;67;10/05/2018;23.50;2
2189;2203;4;10/05/2018;41.90;3
2189;4104;4;10/05/2018;15.50;3
2189;303222;4;10/05/2018;329.85;1
2190;2213;75;10/05/2018;53.90;1
2190;3305;75;10/05/2018;19.71;1
2190;5205;75;10/05/2018;30.51;1
2191;3302;47;10/05/2018;17.50;2
2191;3303;47;10/05/2018;18.91;2
2192;7402;17;10/05/2018;23.50;2
2193;3303;17;10/06/2018;19.90;1
2193;102171;17;10/06/2018;1739.85;3
2194;402002;48;10/06/2018;274.35;2
2195;1107;15;10/07/2018;16.50;2
2195;7404;15;10/07/2018;36.00;1
2195;303222;15;10/07/2018;329.85;3
2196;2215;29;10/07/2018;53.90;2
2196;7402;29;10/07/2018;23.50;3
2197;1108;36;10/08/2018;16.50;3
2197;2204;36;10/08/2018;41.90;1
2197;301201;36;10/08/2018;764.85;1
2198;4104;46;10/08/2018;15.50;3
2198;7401;46;10/08/2018;23.50;2
2199;2209;67;10/08/2018;51.21;3
2199;201161;67;10/08/2018;790.73;2
2199;302202;67;10/08/2018;479.85;2
2200;2204;65;10/09/2018;41.90;2
2200;7402;65;10/09/2018;23.50;1
2201;2206;76;10/09/2018;41.90;1
2201;2210;76;10/09/2018;53.90;2
2201;301181;76;10/09/2018;764.85;3
2202;2214;9;10/09/2018;53.90;1
2202;5405;9;10/09/2018;23.50;2
2202;101182;9;10/09/2018;2939.85;1
2203;2211;49;10/09/2018;53.90;3
2203;5208;49;10/09/2018;33.90;2
2203;302221;49;10/09/2018;479.85;1
2204;3302;9;10/09/2018;17.50;2
2204;3303;9;10/09/2018;19.90;3
2204;301151;9;10/09/2018;764.85;1
2205;7403;77;10/10/2018;36.00;2
2206;302162;59;10/11/2018;431.87;2
2207;7404;14;10/11/2018;36.00;2
2208;1107;28;10/12/2018;16.50;2
2208;302162;28;10/12/2018;479.85;1
2209;4105;6;10/12/2018;15.50;2
2209;5208;6;10/12/2018;32.21;3
2209;7402;6;10/12/2018;23.50;2
2210;1107;10;10/13/2018;15.68;1
2210;2214;10;10/13/2018;53.90;2
2211;5301;75;10/14/2018;11.31;1
2212;5401;15;10/14/2018;14.50;1
2212;101221;15;10/14/2018;2939.85;2
2212;201221;15;10/14/2018;832.35;3
2213;6403;49;10/14/2018;15.00;2
2213;102171;49;10/14/2018;1739.85;2
2214;2205;53;10/14/2018;41.90;1
2215;101151;76;10/14/2018;2939.85;2
2216;2205;72;10/14/2018;41.90;2
2216;302221;72;10/14/2018;479.85;1
2217;101222;28;10/14/2018;2939.85;1
2217;301161;28;10/14/2018;764.85;2
2218;1106;60;10/14/2018;16.50;2
2218;5206;60;10/14/2018;33.90;3
2219;1107;12;10/14/2018;16.50;1
2219;1111;12;10/14/2018;16.50;1
2219;101202;12;10/14/2018;2645.87;1
2220;101152;5;10/14/2018;2939.85;3
2221;101171;71;10/15/2018;2939.85;1
2222;101171;53;10/15/2018;2939.85;2
2223;2210;65;10/15/2018;53.90;2
2223;6402;65;10/15/2018;8.10;2
2223;102201;65;10/15/2018;1739.85;1
2224;101172;34;10/16/2018;2939.85;3
2225;101181;21;10/16/2018;2939.85;2
2226;103201;45;10/16/2018;899.85;1
2226;201161;45;10/16/2018;832.35;3
2227;303151;76;10/17/2018;313.36;2
2228;101182;74;10/18/2018;2939.85;2
2229;4106;76;10/18/2018;15.50;1
2229;6403;76;10/18/2018;15.00;2
2229;302202;76;10/18/2018;479.85;1
2230;4101;65;10/18/2018;13.50;3
2230;202201;65;10/18/2018;539.85;2
2231;101201;4;10/18/2018;2939.85;3
2232;5402;51;10/18/2018;14.50;2
2232;7403;51;10/18/2018;34.20;3
2233;2212;66;10/18/2018;53.90;2
2233;3302;66;10/18/2018;17.50;1
2233;7403;66;10/18/2018;36.00;2
2234;303151;6;10/19/2018;329.85;1
2235;2203;28;10/19/2018;41.90;1
2235;2212;28;10/19/2018;53.90;1
2235;201201;28;10/19/2018;790.73;3
2236;5208;72;10/19/2018;30.51;2
2236;103221;72;10/19/2018;809.87;3
2236;302222;72;10/19/2018;479.85;3
2237;1104;5;10/19/2018;14.50;1
2238;302202;46;10/19/2018;431.87;2
2239;4105;26;10/19/2018;13.95;3
2239;101222;26;10/19/2018;2939.85;2
2239;201181;26;10/19/2018;832.35;3
2240;101202;73;10/19/2018;2939.85;3
2241;5302;50;10/19/2018;9.98;3
2242;101221;2;10/19/2018;2939.85;3
2243;2205;2;10/19/2018;41.90;2
2243;302161;2;10/19/2018;479.85;3
2244;202221;30;10/19/2018;539.85;1
2245;2208;44;10/19/2018;53.90;1
2246;101222;24;10/19/2018;2939.85;3
2247;5403;48;10/19/2018;14.50;2
2247;101201;48;10/19/2018;2939.85;1
2247;303201;48;10/19/2018;329.85;2
2248;101171;4;10/20/2018;2939.85;3
2249;4103;36;10/20/2018;13.50;1
2250;2209;7;10/20/2018;53.90;3
2250;5207;7;10/20/2018;33.90;2
2250;5402;7;10/20/2018;14.50;3
2251;201181;31;10/20/2018;832.35;2
2251;302181;31;10/20/2018;479.85;3
2251;401001;31;10/20/2018;281.85;3
2252;1103;39;10/20/2018;14.50;3
2252;7401;39;10/20/2018;23.50;3
2253;102151;71;10/21/2018;1739.85;2
2254;101222;21;10/22/2018;2939.85;1
2254;302182;21;10/22/2018;431.87;3
2255;102171;28;10/22/2018;1739.85;3
2256;102181;65;10/23/2018;1739.85;2
2257;1109;19;10/23/2018;16.50;2
2257;4102;19;10/23/2018;13.50;3
2257;102171;19;10/23/2018;1739.85;1
2258;201161;37;10/23/2018;832.35;2
2258;302221;37;10/23/2018;479.85;1
2259;4102;24;10/23/2018;13.50;2
2260;5201;43;10/23/2018;32.21;1
2260;401002;43;10/23/2018;281.85;2
2261;1105;13;10/23/2018;14.50;2
2261;2213;13;10/23/2018;53.90;2
2262;5301;23;10/23/2018;11.90;3
2262;101222;23;10/23/2018;2939.85;1
2263;201221;8;10/23/2018;832.35;1
2263;303161;8;10/23/2018;329.85;1
2264;5402;58;10/23/2018;14.50;3
2265;201221;71;10/24/2018;832.35;3
2266;4102;38;10/24/2018;13.50;2
2267;7404;60;10/24/2018;36.00;2
2268;102201;21;10/24/2018;1739.85;2
2269;3303;8;10/25/2018;19.90;1
2270;102221;32;10/25/2018;1739.85;2
2271;5206;12;10/26/2018;32.21;3
2271;201201;12;10/26/2018;832.35;2
2272;103151;14;10/27/2018;899.85;3
2273;5303;72;10/27/2018;37.90;2
2273;5405;72;10/27/2018;23.50;2
2274;1110;31;10/27/2018;14.85;2
2274;5404;31;10/27/2018;23.50;1
2274;7404;31;10/27/2018;36.00;1
2275;2202;8;10/27/2018;41.90;1
2275;201181;8;10/27/2018;832.35;1
2276;1106;25;10/27/2018;14.85;1
2276;302222;25;10/27/2018;431.87;1
2277;1108;1;10/27/2018;14.85;1
2277;2207;1;10/27/2018;53.90;2
2278;1101;68;10/27/2018;14.50;2
2279;103171;58;10/27/2018;899.85;2
2280;1109;71;10/27/2018;16.50;3
2280;102171;71;10/27/2018;1652.86;2
2281;5401;29;10/28/2018;14.50;3
2282;1106;6;10/28/2018;16.50;1
2282;302181;6;10/28/2018;431.87;3
2283;7401;51;10/28/2018;23.50;3
2284;103201;39;10/29/2018;899.85;3
2284;302202;39;10/29/2018;479.85;1
2285;3301;64;10/29/2018;4.28;1
2285;103171;64;10/29/2018;899.85;3
2285;201181;64;10/29/2018;832.35;2
2286;202201;51;10/29/2018;485.87;3
2287;1104;53;10/29/2018;14.50;2
2287;1105;53;10/29/2018;14.50;3
2287;202201;53;10/29/2018;539.85;1
2288;103181;29;10/29/2018;899.85;2
2289;103201;66;10/29/2018;899.85;2
2290;2215;73;10/30/2018;51.21;3
2291;103221;52;10/30/2018;899.85;2
2292;5405;10;10/30/2018;23.50;3
